1,Date,Time,Event Name,IP Address,Action,Host,URL,Response Code,Time to Load (ms),Time to First Byte (ms),Start Time (ms),Bytes Out,Bytes In,Object Size,Cookie Size (out),Cookie Count(out),Expires,Cache Control,Content Type,Content Encoding,Transaction Type,Socket ID,Document ID,End Time (ms),Descriptor,Lab ID,Dialer ID,Connection Type,Cached,Event URL,Pagetest Build,Measurement Type,Experimental,Event GUID,Sequence Number,Cache Score,Static CDN Score,GZIP Score,Cookie Score,Keep-Alive Score,DOCTYPE Score,Minify Score,Combine Score,Compression Score,ETag Score,Flagged,Secure,DNS Time,Connect Time,SSL Time,Gzip Total Bytes,Gzip Savings,Minify Total Bytes,Minify Savings,Image Total Bytes,Image Savings,Cache Time (sec),Real Start Time (ms),Full Time to Load (ms),Optimization Checked,CDN Provider,DNS Start,DNS End,Connect Start,Connect End,SSL Negotiation Start,SSL Negotiation End,Initiator,Initiator Line,Initiator Column,Server Count,Server RTT,Run,Cached
22,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_3.png,200,139,138,1816,847,827,467,,,Sun, 30 Aug 2015 19:46:17 GMT,max-age=172800,image/png,,3,47,,1955,,,,,,,,,,,21,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
23,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_4.png,200,148,147,1817,847,778,418,,,Sat, 29 Aug 2015 21:24:49 GMT,max-age=172800,image/png,,3,50,,1965,,,,,,,,,,,22,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
24,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_5.png,200,149,148,1819,847,830,470,,,Sat, 29 Aug 2015 16:00:57 GMT,max-age=172800,image/png,,3,48,,1968,,,,,,,,,,,23,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
25,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_6.png,200,162,160,1820,847,822,462,,,Sat, 29 Aug 2015 12:42:13 GMT,max-age=172800,image/png,,3,49,,1982,,,,,,,,,,,24,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,777,904,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
26,08/31/2015,08:08:39,Step 1,193.164.196.82,GET,www.leboncoin.fr,/img/close_cookie.png,200,145,145,1904,877,1404,1102,,,Mon, 07 Sep 2015 08:08:40 GMT,max-age=604800,image/png,,3,29,,2049,,,,,,,,,,,25,100,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,604800,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/js/leboncoin_index_min_49070.js,2,20179,2,128,1,0,
27,08/31/2015,08:08:39,Step 1,93.184.216.180,GET,tags.tiqcdn.com,/utag/schibsted/leboncoin/prod/utag.27.js?utv=ut4.36.201508250929,200,42,42,1936,380,1395,1036,,,Wed, 30 Sep 2015 08:08:40 GMT,max-age=2592000,text/javascript,gzip,3,53,,1978,,,,,,,,,,,26,100,100,100,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1395,0,0,0,0,0,2592000,,,1,Edgecast,0,0,0,0,0,0,http://tags.tiqcdn.com/utag/schibsted/leboncoin/prod/utag.js,71,144,1,35,1,0,
28,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map.png,200,244,124,1950,861,7939,7577,,,Sun, 30 Aug 2015 12:20:26 GMT,max-age=172800,image/png,,3,46,,2194,,,,,,,,,,,27,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/js/leboncoin_index_min_49070.js,2,20179,8,117,1,0,
29,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_7.png,200,136,136,1957,863,851,491,,,Sun, 30 Aug 2015 16:00:29 GMT,max-age=172800,image/png,,3,47,,2093,,,,,,,,,,,28,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
30,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_8.png,200,130,129,1967,863,870,510,,,Sun, 30 Aug 2015 12:34:06 GMT,max-age=172800,image/png,,3,50,,2097,,,,,,,,,,,29,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
31,08/31/2015,08:08:39,Step 1,193.164.197.60,GET,static.leboncoin.fr,/img/map_9.png,200,451,129,1970,863,700,340,,,Sat, 29 Aug 2015 23:06:14 GMT,max-age=172800,image/png,,3,48,,2421,,,,,,,,,,,30,-1,0,-1,-1,100,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,-1,,,1,,0,0,0,0,0,0,http://www.leboncoin.fr/,459,,8,117,1,0,
